CaseNo,CaseYr,Address,DateOpened,CaseType,Status,StatusDate,Closed,CleanAddress,MatchType,MatchAddress,parcelId,lat,lng
33150202W2,2012,202 DALRAY ST,2012/10/10 00:00:00.000000000,Nuisance,Closed Nuisance,2012/11/02 00:00:00.000000000,Y,202 DALRAY ST,,,,,
06981101W4,2012,1101 FERN AVE,2012/11/27 00:00:00.000000000,Nuisance,Closed Nuisance,2012/12/13 00:00:00.000000000,Y,1101 FERN AVE,,,,,
18001104W,2012,1104 STILLWELL AVE,2012/11/27 00:00:00.000000000,Nuisance,Closed Nuisance,2012/12/13 00:00:00.000000000,Y,1104 STILLWELL AVE,,,,,
03042021W4,2012,2021 CAMBRIDGE DR,2012/12/13 00:00:00.000000000,Nuisance,Closed Nuisance,2013/01/02 00:00:00.000000000,Y,2021 CAMBRIDGE DR,,,,,
18001104W2,2012,1104 STILLWELL AVE,2012/12/13 00:00:00.000000000,Nuisance,Closed Nuisance,2013/01/03 00:00:00.000000000,Y,1104 STILLWELL AVE,,,,,
06981101W5,2012,1101 FERN AVE,2012/12/13 00:00:00.000000000,Nuisance,Closed Nuisance,2013/01/23 00:00:00.000000000,Y,1101 FERN AVE,,,,,
31330324W,2012,324 AVOCADO ST,2012/12/14 00:00:00.000000000,Nuisance,Closed Nuisance,2013/01/02 00:00:00.000000000,Y,324 AVOCADO ST,,,,,
17280186W3,2012,186 SIMPSON AVE,2012/12/31 00:00:00.000000000,Nuisance,Closed Nuisance,2013/02/19 00:00:00.000000000,Y,186 SIMPSON AVE,,,,,
18323449W3,2013,3449 SUTHERLAND DR (AKA 3447),2013/01/28 00:00:00.000000000,Nuisance,Closed Nuisance,2013/03/15 00:00:00.000000000,Y,3449 SUTHERLAND DR,,,,,
06981101W6,2013,1101 FERN AVE,2013/02/19 00:00:00.000000000,Nuisance,Closed Nuisance,2013/03/07 00:00:00.000000000,Y,1101 FERN AVE,,,,,
03641146W2,2013,1146 CENTRE PKWY (AKA 1148 CENTRE PKWY),2013/03/07 00:00:00.000000000,Nuisance,Closed Nuisance,2013/04/29 00:00:00.000000000,Y,1146 CENTRE PKWY,,,,,
03641166W,2013,1166 CENTRE PKWY (AKA 1168 CENTRE PKWY),2013/03/11 00:00:00.000000000,Nuisance,Closed Nuisance,2013/04/29 00:00:00.000000000,Y,1166 CENTRE PKWY,,,,,
17930113W7,2013,113 STATE ST,2013/04/22 00:00:00.000000000,Nuisance,Closed Nuisance,2013/05/10 00:00:00.000000000,Y,113 STATE ST,,,,,
13840826W27,2013,826 E NEW CIRCLE RD,2013/04/29 00:00:00.000000000,Nuisance,Closed Nuisance,2013/05/14 00:00:00.000000000,Y,826 E NEW CIRCLE RD,,,,,
19440600W9,2013,600 N UPPER ST,2013/05/07 00:00:00.000000000,Nuisance,Closed Nuisance,2013/05/22 00:00:00.000000000,Y,600 N UPPER ST,,,,,
10743599W,2013,3599 KING ARTHUR DR,2013/05/08 00:00:00.000000000,Nuisance,Closed Nuisance,2013/05/23 00:00:00.000000000,Y,3599 KING ARTHUR DR,,,,,
02510328W,2013,328 S BROADWAY,2013/05/09 00:00:00.000000000,Nuisance,Closed Nuisance,2013/05/29 00:00:00.000000000,Y,328 S BROADWAY,,,,,
30400413W4,2013,413 SILVERMAPLE WAY,2013/05/13 00:00:00.000000000,Nuisance,Closed Nuisance,2013/05/28 00:00:00.000000000,Y,413 SILVERMAPLE WAY,,,,,
00231249-1251W,2013,1249-1251 ALEXANDRIA DR,2013/05/21 00:00:00.000000000,Nuisance,Closed Nuisance,2013/06/06 00:00:00.000000000,Y,1249 ALEXANDRIA DR,,,,,
00231245-1247W,2013,1245-1247 ALEXANDRIA DR,2013/05/21 00:00:00.000000000,Nuisance,Closed Nuisance,2013/06/06 00:00:00.000000000,Y,1245 ALEXANDRIA DR,,,,,
07733403W,2013,3403 GATEWOOD CT,2013/05/29 00:00:00.000000000,Nuisance,Closed Nuisance,2013/06/17 00:00:00.000000000,Y,3403 GATEWOOD CT,,,,,
22650492W6,2013,492 WHISPERING HILLS DR,2013/05/31 00:00:00.000000000,Nuisance,Closed Nuisance,2013/06/05 00:00:00.000000000,Y,492 WHISPERING HILLS DR,,,,,
33513582W,2013,3582 LARADO DR,2013/06/03 00:00:00.000000000,Nuisance,Closed Nuisance,2013/06/21 00:00:00.000000000,Y,3582 LARADO DR,,,,,
19571175W,2013,1175 VENETIAN CIR,2013/06/07 00:00:00.000000000,Nuisance,Closed Nuisance,2013/06/27 00:00:00.000000000,Y,1175 VENETIAN CIR,,,,,
13840826W28,2013,826 E NEW CIRCLE RD,2013/06/18 00:00:00.000000000,Nuisance,Closed Nuisance,2013/07/22 00:00:00.000000000,Y,826 E NEW CIRCLE RD,,,,,
12360938W2,2013,938 MANCHESTER ST AKA 936-938 MANCHESTER ST,2013/07/26 00:00:00.000000000,Nuisance,Closed Nuisance,2013/08/12 00:00:00.000000000,Y,938 MANCHESTER ST,,,,,
16800341W4,2013,341 SCOTT ST,2013/07/29 00:00:00.000000000,Nuisance,Closed Nuisance,2013/08/14 00:00:00.000000000,Y,341 SCOTT ST,,,,,
02840149W9,2013,149 BURLEY AVE AKA 147-149 BURLEY AVE,2013/08/01 00:00:00.000000000,Nuisance,Closed Nuisance,2013/08/26 00:00:00.000000000,Y,149 BURLEY AVE,,,,,
03130338W11,2013,338 CAMPSIE PL,2013/08/22 00:00:00.000000000,Nuisance,Closed Nuisance,2013/09/30 00:00:00.000000000,Y,338 CAMPSIE PL,,,,,
02510320W,2013,320 S BROADWAY,2013/08/22 00:00:00.000000000,Nuisance,Closed Nuisance,2013/09/11 00:00:00.000000000,Y,320 S BROADWAY,,,,,
12645411/2W2,2013,5411/2 MARYLAND AVE,2013/08/27 00:00:00.000000000,Nuisance,Closed Nuisance,2013/09/17 00:00:00.000000000,Y,5411/2 MARYLAND AVE,,,,,
03130338W12,2013,338 CAMPSIE PL,2013/09/10 00:00:00.000000000,Nuisance,Closed Nuisance,2013/09/30 00:00:00.000000000,Y,338 CAMPSIE PL,,,,,
19440761 1/2W4,2013,761 1/2 N UPPER ST,2013/09/20 00:00:00.000000000,Nuisance,Closed Nuisance,2013/10/07 00:00:00.000000000,Y,761 1/2 N UPPER ST,,,,,
13840826W29,2013,826 E NEW CIRCLE RD,2013/09/24 00:00:00.000000000,Nuisance,Closed Nuisance,2013/10/09 00:00:00.000000000,Y,826 E NEW CIRCLE RD,,,,,
37960519W,2013,519 PARSLEY DR,2013/10/14 00:00:00.000000000,Nuisance,Closed Nuisance,2013/11/14 00:00:00.000000000,Y,519 PARSLEY DR,,,,,
19601427W5,2013,1427 VERSAILLES RD AKA 1419-1427 VERSAILLES RD,2013/10/18 00:00:00.000000000,Nuisance,Closed Nuisance,2013/11/05 00:00:00.000000000,Y,1427 VERSAILLES RD,,,,,
00302038W,2013,2038 ALTAMONT CT,2013/11/05 00:00:00.000000000,Nuisance,Closed Nuisance,2013/11/25 00:00:00.000000000,Y,2038 ALTAMONT CT,,,,,
15370175W4,2013,175 PRALL ST,2013/11/19 00:00:00.000000000,Nuisance,Closed Nuisance,2013/12/06 00:00:00.000000000,Y,175 PRALL ST,,,,,
00430615W2,2013,615 ANNISTON DR,2013/11/25 00:00:00.000000000,Nuisance,Closed Nuisance,2013/12/16 00:00:00.000000000,Y,615 ANNISTON DR,,,,,
11303580W2,2013,3580 LAREDO CT,2013/12/03 00:00:00.000000000,Nuisance,Closed Nuisance,2013/12/23 00:00:00.000000000,Y,3580 LAREDO CT,,,,,
02510336W,2013,336 S BROADWAY,2013/12/17 00:00:00.000000000,Nuisance,Closed Nuisance,2014/01/09 00:00:00.000000000,Y,336 S BROADWAY,,,,,
00231280-1282W2,2014,1280-1282 ALEXANDRIA DR,2014/01/27 00:00:00.000000000,Nuisance,Closed Nuisance,2014/02/27 00:00:00.000000000,Y,1280 ALEXANDRIA DR,,,,,
33240425W,2014,425 FAIRDALE DR,2014/03/20 00:00:00.000000000,Nuisance,Closed Nuisance,2014/04/14 00:00:00.000000000,Y,425 FAIRDALE DR,,,,,
00231265-1267W,2014,1265-1267 ALEXANDRIA DR,2014/03/27 00:00:00.000000000,Nuisance,Closed Nuisance,2014/04/22 00:00:00.000000000,Y,1265 ALEXANDRIA DR,,,,,
00483619W,2014,3619 APPIAN WAY (AKA 3617 APPIAN WAY),2014/04/02 00:00:00.000000000,Nuisance,Closed Nuisance,2014/04/23 00:00:00.000000000,Y,3619 APPIAN WAY,,,,,
13191048W,2014,1048 MILLCREEK DR,2014/04/02 00:00:00.000000000,Nuisance,Closed Nuisance,2014/04/23 00:00:00.000000000,Y,1048 MILLCREEK DR,,,,,
18593005W,2014,3005 TATES CREEK RD,2014/05/21 00:00:00.000000000,Nuisance,Closed Nuisance,2014/06/09 00:00:00.000000000,Y,3005 TATES CREEK RD,,,,,
43000912W4,2014,912 DAWSON SPRINGS WAY,2014/05/22 00:00:00.000000000,Nuisance,Closed Nuisance,2014/06/06 00:00:00.000000000,Y,912 DAWSON SPRINGS WAY,,,,,
43000941W3,2014,941 DAWSON SPRINGS WAY,2014/05/22 00:00:00.000000000,Nuisance,Closed Nuisance,2014/06/06 00:00:00.000000000,Y,941 DAWSON SPRINGS WAY,,,,,
11030278W,2014,278 LAKE WALES CT,2014/05/23 00:00:00.000000000,Nuisance,Closed Nuisance,2014/06/16 00:00:00.000000000,Y,278 LAKE WALES CT,,,,,
24570276W,2014,276 OLD MT TABOR RD,2014/05/28 00:00:00.000000000,Nuisance,Closed Nuisance,2014/06/16 00:00:00.000000000,Y,276 OLD MT TABOR RD,,,,,
37960519W2,2014,519 PARSLEY DR,2014/05/29 00:00:00.000000000,Nuisance,Closed Nuisance,2014/06/16 00:00:00.000000000,Y,519 PARSLEY DR,,,,,
00231253-1255W,2014,1253-1255 ALEXANDRIA DR,2014/06/02 00:00:00.000000000,Nuisance,Closed Nuisance,2014/06/27 00:00:00.000000000,Y,1253 ALEXANDRIA DR,,,,,
00231248-1250W,2014,1248-1250 ALEXANDRIA DR,2014/06/02 00:00:00.000000000,Nuisance,Closed Nuisance,2014/06/27 00:00:00.000000000,Y,1248 ALEXANDRIA DR,,,,,
38443308W2,2014,3308 TAHOE DR,2014/06/05 00:00:00.000000000,Nuisance,Closed Nuisance,2014/06/23 00:00:00.000000000,Y,3308 TAHOE DR,,,,,
03641318-1320W2,2014,1318-1320 CENTRE PKWY,2014/06/23 00:00:00.000000000,Nuisance,Closed Nuisance,2014/07/14 00:00:00.000000000,Y,1318 CENTRE PKWY,,,,,
13840826W30,2014,826 E NEW CIRCLE RD,2014/07/07 00:00:00.000000000,Nuisance,Closed Nuisance,2014/09/02 00:00:00.000000000,Y,826 E NEW CIRCLE RD,,,,,
29461217W7,2014,1217 MORNING SIDE DR,2014/08/04 00:00:00.000000000,Nuisance,Closed Nuisance,2014/08/21 00:00:00.000000000,Y,1217 MORNING,,,,,
03130338W13,2014,338 CAMPSIE PL,2014/08/08 00:00:00.000000000,Nuisance,Closed Nuisance,2014/08/25 00:00:00.000000000,Y,338 CAMPSIE PL,,,,,
03130336W3,2014,336 CAMPSIE PL,2014/08/11 00:00:00.000000000,Nuisance,Closed Nuisance,2014/08/25 00:00:00.000000000,Y,336 CAMPSIE PL,,,,,
05470160W,2014,160 DELMONT DR,2014/08/21 00:00:00.000000000,Nuisance,Closed Nuisance,2014/09/16 00:00:00.000000000,Y,160 DELMONT DR,,,,,
16150432W,2014,432 ROBERTSON AVE,2014/08/25 00:00:00.000000000,Nuisance,Closed Nuisance,2014/09/16 00:00:00.000000000,Y,432 ROBERTSON AVE,,,,,
17300409W,2014,409 E SIXTH ST,2014/08/25 00:00:00.000000000,Nuisance,Closed Nuisance,2014/09/09 00:00:00.000000000,Y,409 E SIXTH ST,,,,,
00231273W,2014,1273 ALEXANDRIA DR AKA 1273-1275 ALEXANDRIA DR,2014/12/08 00:00:00.000000000,Nuisance,Closed Nuisance,2015/01/13 00:00:00.000000000,Y,1273 ALEXANDRIA DR,,,,,
18701710W,2015,1710 HILL VIEW PL,2015/01/21 00:00:00.000000000,Nuisance,Closed Nuisance,2015/02/09 00:00:00.000000000,Y,1710 HILL VIEW PL,,,,,
21642317W,2015,2317 ALUMNI DR,2015/01/29 00:00:00.000000000,Nuisance,Closed Nuisance,2015/02/23 00:00:00.000000000,Y,2317 ALUMNI DR,,,,,
43140549W,2015,549 MUSTANG CROSSING DR,2015/02/03 00:00:00.000000000,Nuisance,Closed Nuisance,2015/02/19 00:00:00.000000000,Y,549 MUSTANG CROSSING DR,,,,,
0556957 1/2W,2015,957 1/2 DETROIT AVE,2015/02/09 00:00:00.000000000,Nuisance,Closed Nuisance,2015/02/25 00:00:00.000000000,Y,957 1/2 DETROIT AVE,,,,,
18323453W,2011,3453 SUTHERLAND DR,2011/01/03 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/01/05 00:00:00.000000000,Y,3453 SUTHERLAND DR,,,,,
10843100W,2011,3100 KIRKLEVINGTON DR,2011/03/03 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/03/07 00:00:00.000000000,Y,3100 KIRKLEVINGTON DR,,,,,
01573831W2,2011,3831 BELLEAU WOOD DR,2011/03/08 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/03/10 00:00:00.000000000,Y,3831 BELLEAU WOOD DR,,,,,
24011116W,2011,1116 SHAGBARK CT,2011/04/29 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/05/03 00:00:00.000000000,Y,1116 SHAGBARK CT,,,,,
38443306W2,2011,3306 TAHOE DR,2011/05/03 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/05/05 00:00:00.000000000,Y,3306 TAHOE DR,,,,,
10111719W,2011,1719 JENNIFER RD,2011/05/10 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/05/11 00:00:00.000000000,Y,1719 JENNIFER RD,,,,,
03641215W2,2011,1215 CENTRE PKWY,2011/05/17 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/05/18 00:00:00.000000000,Y,1215 CENTRE PKWY,,,,,
21311473W,2011,1473 YOSEMITE WAY,2011/05/24 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/05/25 00:00:00.000000000,Y,1473 YOSEMITE WAY,,,,,
19803636W4,2011,3636 WALDEN DR,2011/06/16 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/06/14 00:00:00.000000000,Y,3636 WALDEN DR,,,,,
11820533W2,2011,533 LISA DR,2011/07/21 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/07/22 00:00:00.000000000,Y,533 LISA DR,,,,,
11313690W3,2011,3690 LAREDO DR,2011/08/05 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/08/09 00:00:00.000000000,Y,3690 LAREDO DR,,,,,
32730510W,2011,510 BIG BEAR LN,2011/08/08 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/08/09 00:00:00.000000000,Y,510 BIG BEAR LN,,,,,
03493210W,2011,3210 CATSKILL CT,2011/08/10 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/08/11 00:00:00.000000000,Y,3210 CATSKILL CT,,,,,
06040151W,2011,151 S EAGLE CREEK DR,2011/08/17 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/08/19 00:00:00.000000000,Y,151 S EAGLE CREEK DR,,,,,
13503400W,2011,3400 MOUNDVIEW CT,2011/08/22 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/08/25 00:00:00.000000000,Y,3400 MOUNDVIEW CT,,,,,
03641170W,2011,1170 CENTRE PKWY,2011/08/31 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/09/02 00:00:00.000000000,Y,1170 CENTRE PKWY,,,,,
11200417W2,2011,417 LANCELOT LN,2011/09/09 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/09/12 00:00:00.000000000,Y,417 LANCELOT LN,,,,,
12951205W10,2011,1205 MENIFEE AVE,2011/09/12 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/09/16 00:00:00.000000000,Y,1205 MENIFEE AVE,,,,,
22831734W,2011,1734 MASTERS LN,2011/09/14 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/09/30 00:00:00.000000000,Y,1734 MASTERS LN,,,,,
01250403W,2011,403 BARRISTER CT,2011/09/28 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/09/30 00:00:00.000000000,Y,403 BARRISTER CT,,,,,
04171602W5,2011,1602 CLAYS MILL RD,2011/10/10 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/10/11 00:00:00.000000000,Y,1602 CLAYS MILL RD,,,,,
21273242W,2011,3242 YELLOWSTONE PKWY,2011/11/02 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/11/14 00:00:00.000000000,Y,3242 YELLOWSTONE PKWY,,,,,
16320461W,2011,461 ROSE LN,2011/11/09 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2011/11/10 00:00:00.000000000,Y,461 ROSE LN,,,,,
03641298W,2012,1298 CENTRE PKWY,2012/01/18 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2012/01/17 00:00:00.000000000,Y,1298 CENTRE PKWY,,,,,
12951410W,2012,1410 MENIFEE AVE,2012/01/26 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2012/02/06 00:00:00.000000000,Y,1410 MENIFEE AVE,,,,,
21340133W3,2012,133 ZANDALE DR,2012/02/07 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2012/02/07 00:00:00.000000000,Y,133 ZANDALE DR,,,,,
03042021W3,2012,2021 CAMBRIDGE DR,2012/02/23 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2012/06/07 00:00:00.000000000,Y,2021 CAMBRIDGE DR,,,,,
00421955W3,2012,1955 ANNISTON CT,2012/03/16 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2012/03/19 00:00:00.000000000,Y,1955 ANNISTON CT,,,,,
15850350W,2012,350 REDDING RD,2012/04/17 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2012/04/18 00:00:00.000000000,Y,350 REDDING RD,,,,,
00421955W6,2012,1955 ANNISTON CT,2012/04/20 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2012/04/23 00:00:00.000000000,Y,1955 ANNISTON CT,,,,,
03641317W2,2012,1317 CENTRE PKWY,2012/04/24 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2012/04/26 00:00:00.000000000,Y,1317 CENTRE PKWY,,,,,
06121600W2,2012,1600 EASTLAND PKWY,2012/05/09 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2012/05/10 00:00:00.000000000,Y,1600 EASTLAND PKWY,,,,,
19634103W3,2012,4103 VICTORIA WAY,2012/05/09 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2012/05/10 00:00:00.000000000,Y,4103 VICTORIA WAY,,,,,
15923635W,2012,3635 REMORA DR,2012/05/11 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2012/05/14 00:00:00.000000000,Y,3635 REMORA DR,,,,,
42202280W3,2012,2280 THUNDERSTICK DR,2012/05/24 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2012/05/29 00:00:00.000000000,Y,2280 THUNDERSTICK DR,,,,,
34601032W9,2012,1032 LUCILLE ,2012/06/20 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2012/06/21 00:00:00.000000000,Y,1032 LUCILLE,,,,,
00421948W,2012,1948 ANNISTON CT,2012/07/17 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2012/07/18 00:00:00.000000000,Y,1948 ANNISTON CT,,,,,
18323429W,2012,3429 SUTHERLAND DR,2012/08/03 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2012/08/06 00:00:00.000000000,Y,3429 SUTHERLAND DR,,,,,
11671037W6,2012,1037 S LIMESTONE,2012/08/15 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2012/08/16 00:00:00.000000000,Y,1037 S LIMESTONE,,,,,
19634115W,2012,4115 VICTORIA WAY,2012/09/19 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2012/09/24 00:00:00.000000000,Y,4115 VICTORIA WAY,,,,,
17020140W4,2012,140 SHAWNEE PL,2012/10/01 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2012/10/01 00:00:00.000000000,Y,140 SHAWNEE PL,,,,,
20310205W2,2012,205 WESTWOOD DR,2012/10/15 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2012/10/17 00:00:00.000000000,Y,205 WESTWOOD DR,,,,,
08053107W2,2012,3107 GLENRIDGE CIR,2012/12/31 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/01/04 00:00:00.000000000,Y,3107 GLENRIDGE CIR,,,,,
18323441W,2013,3441 SUTHERLAND DR,2013/03/27 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/03/28 00:00:00.000000000,Y,3441 SUTHERLAND DR,,,,,
35132508W,2013,2508 DANIELLE LN,2013/04/05 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/04/08 00:00:00.000000000,Y,2508 DANIELLE LN,,,,,
30083838W,2013,3838 SUGAR CREEK DR,2013/04/08 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/04/11 00:00:00.000000000,Y,3838 SUGAR CREEK DR,,,,,
30083842W,2013,3842 SUGAR CREEK DR,2013/04/08 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/04/11 00:00:00.000000000,Y,3842 SUGAR CREEK DR,,,,,
30083867W,2013,3867 SUGAR CREEK DR,2013/04/08 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/04/11 00:00:00.000000000,Y,3867 SUGAR CREEK DR,,,,,
30083879W,2013,3879 SUGAR CREEK DR,2013/04/08 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/04/11 00:00:00.000000000,Y,3879 SUGAR CREEK DR,,,,,
20060626W,2013,626 WAXWING WAY,2013/04/08 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/04/11 00:00:00.000000000,Y,626 WAXWING WAY,,,,,
02300157W,2013,157 BRADLEY LN,2013/04/17 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/04/22 00:00:00.000000000,Y,157 BRADLEY LN,,,,,
05672215W,2013,2215 DINSMORE DR,2013/05/14 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/05/14 00:00:00.000000000,Y,2215 DINSMORE DR,,,,,
10453300W,2013,3300 KEITHSHIRE WAY,2013/05/15 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/05/15 00:00:00.000000000,Y,3300 KEITHSHIRE WAY,,,,,
16360496W9,2013,496 ROSEMILL DR,2013/05/16 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/05/17 00:00:00.000000000,Y,496 ROSEMILL DR,,,,,
28663228W,2013,3228 GOLDEN OAK DR,2013/05/16 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/05/20 00:00:00.000000000,Y,3228 GOLDEN OAK DR,,,,,
24674057W,2013,4057 BRADFORD COLONY DR,2013/05/20 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/05/22 00:00:00.000000000,Y,4057 BRADFORD COLONY DR,,,,,
20091834W,2013,1834 WAYLAND DR,2013/05/23 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/05/28 00:00:00.000000000,Y,1834 WAYLAND DR,,,,,
12361211W2,2013,1211 MANCHESTER ST,2013/05/30 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/05/31 00:00:00.000000000,Y,1211 MANCHESTER ST,,,,,
14030103W,2013,103 NORTHBAY DR,2013/06/07 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/06/10 00:00:00.000000000,Y,103 NORTHBAY DR,,,,,
04753366W3,2013,3366 COVE LAKE DR,2013/06/26 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/06/27 00:00:00.000000000,Y,3366 COVE LAKE DR,,,,,
19803636W5,2013,3636 WALDEN DR,2013/07/02 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/07/05 00:00:00.000000000,Y,3636 WALDEN DR,,,,,
19634111W,2013,4111 VICTORIA WAY,2013/07/10 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/07/15 00:00:00.000000000,Y,4111 VICTORIA WAY,,,,,
13503392W3,2013,3392 MOUNDVIEW CT,2013/08/12 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/08/13 00:00:00.000000000,Y,3392 MOUNDVIEW CT,,,,,
18683792W,2013,3792 TEMPLE DR,2013/08/15 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/08/19 00:00:00.000000000,Y,3792 TEMPLE DR,,,,,
17661973W2,2013,1973 SPRING STATION DR,2013/08/23 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/08/26 00:00:00.000000000,Y,1973 SPRING STATION DR,,,,,
14482096W,2013,2096 PADDOCK CT,2013/08/26 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/08/26 00:00:00.000000000,Y,2096 PADDOCK CT,,,,,
02150915,2013,915 BORDALLO DR,2013/09/05 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/09/09 00:00:00.000000000,Y,915 BORDALLO DR,,,,,
07830917W6,2013,917 GEORGETOWN RD,2013/09/24 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/09/25 00:00:00.000000000,Y,917 GEORGETOWN RD,,,,,
13572934W,2013,2934 MT MCKINLEY WAY,2013/10/30 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/10/31 00:00:00.000000000,Y,2934 MT MCKINLEY WAY,,,,,
06981103W,2014,1103 FERN AVE,2014/04/02 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2014/04/03 00:00:00.000000000,Y,1103 FERN AVE,,,,,
19181150W,2014,1150 TRENT CIR,2014/04/02 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2014/04/04 00:00:00.000000000,Y,1150 TRENT CIR,,,,,
43822807W,2014,2807 STYX CT,2014/05/05 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2014/05/08 00:00:00.000000000,Y,2807 STYX CT,,,,,
19863433W,2014,3433 WALLINGFORD DR,2014/05/09 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2014/05/12 00:00:00.000000000,Y,3433 WALLINGFORD DR,,,,,
19863437W2,2014,3437 WALLINGFORD DR,2014/05/09 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2014/05/12 00:00:00.000000000,Y,3437 WALLINGFORD DR,,,,,
18580175W,2014,175 TARTAN DR,2014/05/14 00:00:00.000000000,Nuisance,Nuisance Resolved w/o Notice/Order,2014/05/14 00:00:00.000000000,Y,175 TARTAN DR,,,,,
