CaseNo,CaseYr,Address,DateOpened,CaseType,Status,StatusDate,Closed,CleanAddress,MatchType,MatchAddress,parcelId,lat,lng
17470360SIGNS2,2014,360 SOUTHLAND DR,2014/05/02 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2014/05/05 00:00:00.000,Y,360 SOUTHLAND DR,Block Level,SOUTHLAND DR,,-84.525001834922278,38.016855094614819
13420195SIGNS,2014,195 MOORE DR,2014/09/18 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2014/09/19 00:00:00.000,Y,195 MOORE DR,Block Level,MOORE DR,,-84.524189944953207,38.000571762761048
10740359W,2012,359 KING ARTHUR DR,2012/07/05 00:00:00.000,Nuisance,Invalid Nuisance,2012/07/11 00:00:00.000,Y,359 KING ARTHUR DR,Block Level,KING ARTHUR DR,,-84.510908224092987,37.986037371011712
43050564W,2012,564 SILVER SPRINGS DR,2012/08/02 00:00:00.000,Nuisance,Invalid Nuisance,2012/08/03 00:00:00.000,Y,564 SILVER SPRINGS DR,Block Level,SILVER SPRINGS DR,,-84.48576719346984,38.080128611858811
11072400W,2012,2400 LAKESHORE DR,2012/08/02 00:00:00.000,Nuisance,Invalid Nuisance,2012/08/08 00:00:00.000,Y,2400 LAKESHORE DR,Block Level,LAKESHORE DR,,-84.461941913900887,38.005478381735074
31312833W,2012,2833 DOGWOOD TRACE BLVD,2012/08/06 00:00:00.000,Nuisance,Invalid Nuisance,2012/08/07 00:00:00.000,Y,2833 DOGWOOD TRACE BLVD,Block Level,DOGWOOD TRACE BLVD,,-84.590277199992101,37.989850788317234
26800801W,2012,801 STONEWOOD LN,2012/08/06 00:00:00.000,Nuisance,Invalid Nuisance,2012/08/07 00:00:00.000,Y,801 STONEWOOD LN,Block Level,STONEWOOD LN,,-84.445789151841552,38.028510203753257
29723536W,2012,3536 FOREST VIEW CT,2012/08/09 00:00:00.000,Nuisance,Invalid Nuisance,2012/08/14 00:00:00.000,Y,3536 FOREST VIEW CT,Block Level,FOREST VIEW CT,,-84.493025785201326,37.949664951553082
40493306W,2012,3306 MANY OAKS PARK,2012/08/09 00:00:00.000,Nuisance,Invalid Nuisance,2012/08/10 00:00:00.000,Y,3306 MANY OAKS PARK,Block Level,MANY OAKS PARK,,-84.398264303859463,38.022738447632015
18260604W,2012,604 SUNSET DR,2012/08/10 00:00:00.000,Nuisance,Invalid Nuisance,2012/08/13 00:00:00.000,Y,604 SUNSET DR,Block Level,SUNSET DR,,-84.495446718818599,38.029248986872517
38970533W,2012,533 COFFEE TREE LN,2012/08/13 00:00:00.000,Nuisance,Invalid Nuisance,2012/08/13 00:00:00.000,Y,533 COFFEE TREE LN,Block Level,COFFEE TREE LN,,-84.501550517349202,38.06616160922426
36191821W,2012,1821 LOST TRAIL LN,2012/08/13 00:00:00.000,Nuisance,Invalid Nuisance,2012/08/20 00:00:00.000,Y,1821 LOST TRAIL LN,Block Level,LOST TRAIL LN,,-84.504872598436734,38.086690564671088
06272944W,2012,2944 EDINBURGH DR,2012/08/13 00:00:00.000,Nuisance,Invalid Nuisance,2012/08/13 00:00:00.000,Y,2944 EDINBURGH DR,Block Level,EDINBURGH DR,,-84.520474148555834,37.986690223907452
17523900W,2012,3900 SPANGLER DR,2012/08/13 00:00:00.000,Nuisance,Invalid Nuisance,2012/08/13 00:00:00.000,Y,3900 SPANGLER DR,Block Level,SPANGLER DR,,-84.504648619836942,37.979016807812087
15090928W,2012,928 PINE BLOOM CT,2012/08/15 00:00:00.000,Nuisance,Invalid Nuisance,2012/08/15 00:00:00.000,Y,928 PINE BLOOM CT,Block Level,PINE BLOOM CT,,-84.555341350067494,38.024836564033585
19292141W,2012,2141 TULSA RD,2012/08/31 00:00:00.000,Nuisance,Invalid Nuisance,2012/09/04 00:00:00.000,Y,2141 TULSA RD,Block Level,TULSA RD,,-84.543101501285548,38.01950856951305
43160341W,2012,341 SHELL CT,2012/09/07 00:00:00.000,Nuisance,Invalid Nuisance,2012/09/10 00:00:00.000,Y,341 SHELL CT,Block Level,SHELL CT,,-84.546333891743416,38.085619924580399
08760276W,2012,276 S HANOVER AVE,2012/09/10 00:00:00.000,Nuisance,Invalid Nuisance,2012/09/11 00:00:00.000,Y,276 S HANOVER AVE,Block Level,S HANOVER AVE,,-84.488016958112027,38.030699201949957
06670503W,2012,503 EUREKA SPRINGS DR,2012/09/14 00:00:00.000,Nuisance,Invalid Nuisance,2012/09/17 00:00:00.000,Y,503 EUREKA SPRINGS DR,Block Level,EUREKA SPRINGS DR,,-84.455310490222672,37.998870548538754
05810672W,2012,672 DOUGLAS AVE,2012/09/17 00:00:00.000,Nuisance,Invalid Nuisance,2012/09/19 00:00:00.000,Y,672 DOUGLAS AVE,Block Level,DOUGLAS AVE,,-84.49987602590123,38.066540092006967
02661301W,2012,1301 BRYAN AVE,2012/09/20 00:00:00.000,Nuisance,Invalid Nuisance,2012/09/20 00:00:00.000,Y,1301 BRYAN AVE,Block Level,BRYAN AVE,,-84.470712078335154,38.05823063507092
10661521W,2012,1521 KILDARE CT,2012/09/21 00:00:00.000,Nuisance,Invalid Nuisance,2012/09/24 00:00:00.000,Y,1521 KILDARE CT,Block Level,KILDARE CT,,-84.479075163169568,38.07912976314779
07360250W,2012,250 E FOURTH ST,2012/09/26 00:00:00.000,Nuisance,Invalid Nuisance,2012/09/26 00:00:00.000,Y,250 E FOURTH ST,Block Level,E FOURTH ST,,-84.487325500984056,38.048061279680354
19803652W2,2012,3652 WALDEN DR,2012/09/27 00:00:00.000,Nuisance,Invalid Nuisance,2012/10/02 00:00:00.000,Y,3652 WALDEN DR,Block Level,WALDEN DR,,-84.500661174329792,37.977969269633938
05643736W,2012,3736 DICKSONIA CIR,2012/10/01 00:00:00.000,Nuisance,Invalid Nuisance,2012/10/02 00:00:00.000,Y,3736 DICKSONIA CIR,Block Level,DICKSONIA CIR,,-84.502158587141508,37.972834015420283
33550596W,2012,596 MERRICK DR,2012/10/03 00:00:00.000,Nuisance,Invalid Nuisance,2012/10/03 00:00:00.000,Y,596 MERRICK DR,Block Level,MERRICK DR,,-84.494017784893416,37.992700673560797
03130336W2,2012,336 CAMPSIE PL,2012/10/04 00:00:00.000,Nuisance,Invalid Nuisance,2012/10/05 00:00:00.000,Y,336 CAMPSIE PL,Block Level,CAMPSIE PL,,-84.488899261730765,38.048396011577701
00421955W7,2012,1955 ANNISTON CT,2012/10/15 00:00:00.000,Nuisance,Invalid Nuisance,2012/10/16 00:00:00.000,Y,1955 ANNISTON CT,Block Level,ANNISTON CT,,-84.442373855405052,38.063131053439406
34600772W,2012,772 LUCILLE DR,2012/10/18 00:00:00.000,Nuisance,Invalid Nuisance,2012/10/22 00:00:00.000,Y,772 LUCILLE DR,Block Level,LUCILLE DR,,-84.530712422946237,38.09757096367688
28931900W,2012,1900 MOUNTJOY PL,2012/10/25 00:00:00.000,Nuisance,Invalid Nuisance,2012/10/25 00:00:00.000,Y,1900 MOUNTJOY PL,Block Level,MOUNTJOY PL,,-84.566366585561667,38.00149705250918
19890163W,2012,163 N MARTIN LUTHER KING BLVD,2012/10/26 00:00:00.000,Nuisance,Invalid Nuisance,2012/10/29 00:00:00.000,Y,163 N MARTIN LUTHER KING BLVD,Block Level,N MARTIN LUTHER KING BLVD,,-84.49284586963735,38.046650097363319
12040492W,2012,492 E LOUDON AVE,2012/12/07 00:00:00.000,Nuisance,Invalid Nuisance,2012/12/10 00:00:00.000,Y,492 E LOUDON AVE,Block Level,E LOUDON AVE,,-84.474207498524223,38.051011717679529
21630524W3,2012,524 SHELBY AVE,2012/12/18 00:00:00.000,Nuisance,Invalid Nuisance,2013/01/03 00:00:00.000,Y,524 SHELBY AVE,Block Level,SHELBY AVE,,-84.468831870668936,38.044654798542524
11560502W,2013,502 LESLIE DR,2013/01/17 00:00:00.000,Nuisance,Invalid Nuisance,2013/01/18 00:00:00.000,Y,502 LESLIE DR,Block Level,LESLIE DR,,-84.452243740932857,38.087740293111516
00231845W2,2013,1845 ALEXANDRIA DR,2013/01/22 00:00:00.000,Nuisance,Invalid Nuisance,2013/01/23 00:00:00.000,Y,1845 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.5508375742845,38.035676357594305
03600831W,2013,831 CELIA LN,2013/01/28 00:00:00.000,Nuisance,Invalid Nuisance,2013/01/29 00:00:00.000,Y,831 CELIA LN,Block Level,CELIA LN,,-84.536131389814656,38.038221551525268
21630563W,2013,563 SHELBY AVE,2013/02/11 00:00:00.000,Nuisance,Invalid Nuisance,2013/02/12 00:00:00.000,Y,563 SHELBY AVE,Block Level,SHELBY AVE,,-84.468831870668936,38.044654798542524
20151501W,2013,1501 WELLESLEY DR,2013/02/27 00:00:00.000,Nuisance,Invalid Nuisance,2013/03/01 00:00:00.000,Y,1501 WELLESLEY DR,Block Level,WELLESLEY DR,,-84.576406775752972,38.038923872714449
08650379W,2013,379 HALIFAX DR,2013/03/21 00:00:00.000,Nuisance,Invalid Nuisance,2013/03/22 00:00:00.000,Y,379 HALIFAX DR,Block Level,HALIFAX DR,,-84.544515862065325,37.988459228872017
19601428W,2013,1428 VERSAILLES RD,2013/04/05 00:00:00.000,Nuisance,Invalid Nuisance,2013/04/05 00:00:00.000,Y,1428 VERSAILLES RD,Block Level,VERSAILLES RD,,-84.527656629281694,38.049421026111268
19601428W2,2013,1428 VERSAILLES RD,2013/04/08 00:00:00.000,Nuisance,Invalid Nuisance,2013/04/09 00:00:00.000,Y,1428 VERSAILLES RD,Block Level,VERSAILLES RD,,-84.527656629281694,38.049421026111268
29812037W,2013,2037 ATOMA DR,2013/04/23 00:00:00.000,Nuisance,Invalid Nuisance,2013/04/24 00:00:00.000,Y,2037 ATOMA DR,Block Level,ATOMA DR,,-84.512857802247112,38.087073230359785
19182809W,2013,2809 TRENT CIR,2013/05/02 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/03 00:00:00.000,Y,2809 TRENT CIR,Block Level,TRENT CIR,,-84.4816528048583,37.970184310078736
08000786W,2013,786 GLENDOVER RD,2013/05/03 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/07 00:00:00.000,Y,786 GLENDOVER RD,Block Level,GLENDOVER RD,,-84.498265961510498,38.008483920991011
19171236W,2013,1236 TRENT BLVD,2013/05/03 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/07 00:00:00.000,Y,1236 TRENT BLVD,Block Level,TRENT BLVD,,-84.484505468891939,37.971057616478411
04371141W,2013,1141 COLD HARBOR DR,2013/05/06 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/06 00:00:00.000,Y,1141 COLD HARBOR DR,Block Level,COLD HARBOR DR,,-84.533280002413321,38.037461599613174
17170590W,2013,590 W SHORT ST,2013/05/07 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/08 00:00:00.000,Y,590 W SHORT ST,Block Level,W SHORT ST,,-84.501925264082217,38.051949368461635
18220169W,2013,169 SUMMERVILLE DR,2013/05/09 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/09 00:00:00.000,Y,169 SUMMERVILLE DR,Block Level,SUMMERVILLE DR,,-84.529873077426132,38.043572315130014
16662561W,2013,2561 SANDERSVILLE RD,2013/05/15 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/20 00:00:00.000,Y,2561 SANDERSVILLE RD,Block Level,SANDERSVILLE RD,,-84.532525492786164,38.087316281197566
32462008W,2013,2008 CORNERSTONE DR,2013/05/15 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/16 00:00:00.000,Y,2008 CORNERSTONE DR,Block Level,CORNERSTONE DR,,-84.447385404141329,38.031782640747593
19173719W,2013,3719 TRENT BLVD,2013/05/20 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/20 00:00:00.000,Y,3719 TRENT BLVD,Block Level,TRENT BLVD,,-84.47598526522934,37.963274049162102
19280429W,2013,429 TULANE DR,2013/05/22 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/22 00:00:00.000,Y,429 TULANE DR,Block Level,TULANE DR,,-84.518796585594259,37.978860385617004
02950515W,2013,515 CADEN CT,2013/05/22 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/22 00:00:00.000,Y,515 CADEN CT,Block Level,CADEN CT,,-84.507387450606629,38.046108274860593
40971321W,2013,1321 STOLEN HORSE TRCE,2013/05/24 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/28 00:00:00.000,Y,1321 STOLEN HORSE TRCE,Block Level,STOLEN HORSE TRCE,,-84.396768748058207,38.005345962588862
04741887W,2013,1887 COURTNEY AVE,2013/05/28 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/28 00:00:00.000,Y,1887 COURTNEY AVE,Block Level,COURTNEY AVE,,-84.461997997993208,38.0336294337244
15700265W,2013,265 RAND AVE,2013/05/29 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/30 00:00:00.000,Y,265 RAND AVE,Block Level,RAND AVE,,-84.484259248127657,38.050700955259146
16521813W,2013,1813 RUSSELL AVE,2013/05/29 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/30 00:00:00.000,Y,1813 RUSSELL AVE,Block Level,RUSSELL AVE,,-84.484471360616013,38.039272430334606
15821717W,2013,1717 RED RIVER DR,2013/05/29 00:00:00.000,Nuisance,Invalid Nuisance,2013/06/03 00:00:00.000,Y,1717 RED RIVER DR,Block Level,RED RIVER DR,,-84.483836726227224,37.971558603708431
31940110SIGNS,2013,110 W NEW CIRCLE RD,2013/06/03 00:00:00.000,Nuisance,Invalid Nuisance,2013/06/04 00:00:00.000,Y,110 W NEW CIRCLE RD,Block Level,W NEW CIRCLE RD,,-84.471502215114853,38.066446731763833
04111149W,2013,1149 CLARIDGE CT,2013/06/12 00:00:00.000,Nuisance,Invalid Nuisance,2013/06/17 00:00:00.000,Y,1149 CLARIDGE CT,Block Level,CLARIDGE CT,,-84.55583241410352,38.036237764634997
05740592W,2013,592 DON ANNA DR,2013/06/13 00:00:00.000,Nuisance,Invalid Nuisance,2013/06/17 00:00:00.000,Y,592 DON ANNA DR,Block Level,DON ANNA DR,,-84.50866680003152,38.07254444611457
09020653W,2013,653 HAYMAN AVE,2013/06/14 00:00:00.000,Nuisance,Invalid Nuisance,2013/06/17 00:00:00.000,Y,653 HAYMAN AVE,Block Level,HAYMAN AVE,,-84.509831659763847,38.043516003408207
33690767W,2013,767 RAMBLING CREEK DR,2013/06/17 00:00:00.000,Nuisance,Invalid Nuisance,2013/06/18 00:00:00.000,Y,767 RAMBLING CREEK DR,Block Level,RAMBLING CREEK DR,,-84.432609979799793,38.016066302243786
41511155W,2013,1155 JONES TRL,2013/06/17 00:00:00.000,Nuisance,Invalid Nuisance,2013/06/19 00:00:00.000,Y,1155 JONES TRL,Block Level,JONES TRL,,-84.49213231240401,37.977720908330475
24744113W,2013,4113 STEDMAN DR,2013/06/17 00:00:00.000,Nuisance,Invalid Nuisance,2013/06/17 00:00:00.000,Y,4113 STEDMAN DR,Block Level,STEDMAN DR,,-84.577143310045201,37.999484105697967
17800943W,2013,943 ST MARTINS AVE,2013/06/21 00:00:00.000,Nuisance,Invalid Nuisance,2013/06/26 00:00:00.000,Y,943 ST MARTINS AVE,Block Level,ST MARTINS AVE,,-84.51333709319853,38.071012582455282
12070658W,2013,658 LOWER ST,2013/06/21 00:00:00.000,Nuisance,Invalid Nuisance,2013/06/24 00:00:00.000,Y,658 LOWER ST,Block Level,LOWER ST,,-84.509925828581302,38.044314290316542
43000937W2,2013,937 DAWSON SPRINGS WAY,2013/06/26 00:00:00.000,Nuisance,Invalid Nuisance,2013/06/28 00:00:00.000,Y,937 DAWSON SPRINGS WAY,Block Level,DAWSON SPRINGS WAY,,-84.485652677956779,38.081217613650388
42022505W,2013,2505 BLACKFORD PKWY,2013/06/26 00:00:00.000,Nuisance,Invalid Nuisance,2013/06/27 00:00:00.000,Y,2505 BLACKFORD PKWY,Block Level,BLACKFORD PKWY,,-84.399890153154786,38.029553916939875
19601700W2,2013,1700 VERSAILLES RD,2013/07/01 00:00:00.000,Nuisance,Invalid Nuisance,2013/07/01 00:00:00.000,Y,1700 VERSAILLES RD,Block Level,VERSAILLES RD,,-84.534891722580852,38.04850937365341
39322210W,2013,2210 REMINGTON WAY,2013/07/12 00:00:00.000,Nuisance,Invalid Nuisance,2013/07/15 00:00:00.000,Y,2210 REMINGTON WAY,Block Level,REMINGTON WAY,,-84.508709152705634,38.093832471157491
00390805W,2013,805 ANGELA CT,2013/07/15 00:00:00.000,Nuisance,Invalid Nuisance,2013/09/18 00:00:00.000,Y,805 ANGELA CT,Block Level,ANGELA CT,,-84.527537135520845,37.96384572713751
37680216W,2013,216 LATROBE CT,2013/07/19 00:00:00.000,Nuisance,Invalid Nuisance,2013/07/23 00:00:00.000,Y,216 LATROBE CT,Block Level,LATROBE CT,,-84.494944608650783,38.0406719265441
08180308W,2013,308 GRAFTON DR,2013/07/19 00:00:00.000,Nuisance,Invalid Nuisance,2013/07/19 00:00:00.000,Y,308 GRAFTON DR,Block Level,GRAFTON DR,,-84.455853719217259,37.982516915216166
00232160W,2013,2160 ALEXANDRIA DR,2013/07/25 00:00:00.000,Nuisance,Invalid Nuisance,2013/07/25 00:00:00.000,Y,2160 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.553302777523101,38.025161050325913
44503747W,2013,3747 FALLING LEAVES LN,2013/07/30 00:00:00.000,Nuisance,Invalid Nuisance,2013/07/31 00:00:00.000,Y,3747 FALLING LEAVES LN,Block Level,FALLING LEAVES LN,,-84.396357400948091,38.014315774245944
39322210W2,2013,2210 REMINGTON WAY,2013/08/01 00:00:00.000,Nuisance,Invalid Nuisance,2013/08/01 00:00:00.000,Y,2210 REMINGTON WAY,Block Level,REMINGTON WAY,,-84.508709152705634,38.093832471157491
19890120W,2013,120 N MARTIN LUTHER KING BLVD,2013/08/01 00:00:00.000,Nuisance,Invalid Nuisance,2013/08/02 00:00:00.000,Y,120 N MARTIN LUTHER KING BLVD,Block Level,N MARTIN LUTHER KING BLVD,,-84.495029136827497,38.045244622094884
25721005W,2013,1005 TEABERRY CIR,2013/08/05 00:00:00.000,Nuisance,Invalid Nuisance,2013/08/06 00:00:00.000,Y,1005 TEABERRY CIR,Block Level,TEABERRY CIR,,-84.554904332951494,37.972051296080586
15420201W,2013,201 PRICE AVE,2013/08/21 00:00:00.000,Nuisance,Invalid Nuisance,2013/08/26 00:00:00.000,Y,201 PRICE AVE,Block Level,PRICE AVE,,-84.490131593485401,38.059070041427283
03130340W2,2013,340 CAMPSIE PL,2013/08/21 00:00:00.000,Nuisance,Invalid Nuisance,2013/08/22 00:00:00.000,Y,340 CAMPSIE PL,Block Level,CAMPSIE PL,,-84.488899261730765,38.048396011577701
04921040W,2013,1040 CROSS KEYS CT,2013/09/06 00:00:00.000,Nuisance,Invalid Nuisance,2013/09/06 00:00:00.000,Y,1040 CROSS KEYS CT,Block Level,CROSS KEYS CT,,-84.555166806685136,38.042368525953137
17170648W3,2013,648 W SHORT ST,2013/09/06 00:00:00.000,Nuisance,Invalid Nuisance,2013/09/09 00:00:00.000,Y,648 W SHORT ST,Block Level,W SHORT ST,,-84.502998156567472,38.052893859853697
22251400W,2013,1400 OLD HIGBEE MILL RD,2013/09/16 00:00:00.000,Nuisance,Invalid Nuisance,2013/09/17 00:00:00.000,Y,1400 OLD HIGBEE MILL RD,Block Level,OLD HIGBEE MILL RD,,-84.570391644156032,37.98999718340913
21630524W4,2013,524 SHELBY AVE,2013/09/17 00:00:00.000,Nuisance,Invalid Nuisance,2013/09/17 00:00:00.000,Y,524 SHELBY AVE,Block Level,SHELBY AVE,,-84.468831870668936,38.044654798542524
17943636W,2013,3636 STEPHEN FOSTER DR,2013/09/20 00:00:00.000,Nuisance,Invalid Nuisance,2013/09/24 00:00:00.000,Y,3636 STEPHEN FOSTER DR,Block Level,STEPHEN FOSTER DR,,-84.483687796746239,37.974198922360209
32462509W,2013,2509 CORNERSTONE DR,2013/11/14 00:00:00.000,Nuisance,Invalid Nuisance,2013/11/15 00:00:00.000,Y,2509 CORNERSTONE DR,Block Level,CORNERSTONE DR,,-84.443220132746617,38.0298694759909
06650265W,2013,265 EUCLID AVE,2013/11/18 00:00:00.000,Nuisance,Invalid Nuisance,2013/11/18 00:00:00.000,Y,265 EUCLID AVE,Block Level,EUCLID AVE,,-84.499380860303503,38.037474266761372
02800700W,2013,700 BURGOYNE CT,2013/12/11 00:00:00.000,Nuisance,Invalid Nuisance,2013/12/12 00:00:00.000,Y,700 BURGOYNE CT,Block Level,BURGOYNE CT,,-84.456419165581352,38.090744012054749
19950526W,2014,526 WARFIELD PL,2014/01/10 00:00:00.000,Nuisance,Invalid Nuisance,2014/01/13 00:00:00.000,Y,526 WARFIELD PL,Block Level,WARFIELD PL,,-84.472899153078274,38.051217895036459
35336400W3,2014,6400 POLO CLUB BLVD,2014/02/03 00:00:00.000,Nuisance,Invalid Nuisance,2014/02/03 00:00:00.000,Y,6400 POLO CLUB BLVD,Block Level,POLO CLUB BLVD,,-84.394466838169066,37.997875557819945
34513655W2,2014,3655 RABBITS FOOT TRL,2014/02/04 00:00:00.000,Nuisance,Invalid Nuisance,2014/02/05 00:00:00.000,Y,3655 RABBITS FOOT TRL,Block Level,RABBITS FOOT TRL,,-84.565817256658534,38.004245992599628
09510026W,2014,26 HOLLOW CREEK RD,2014/02/04 00:00:00.000,Nuisance,Invalid Nuisance,2014/02/05 00:00:00.000,Y,26 HOLLOW CREEK RD,Block Level,HOLLOW CREEK RD,,-84.476692557782755,38.073781660142522
10661563W,2014,1563 KILDARE CT,2014/02/04 00:00:00.000,Nuisance,Invalid Nuisance,2014/02/05 00:00:00.000,Y,1563 KILDARE CT,Block Level,KILDARE CT,,-84.479075163169568,38.07912976314779
10930637W,2014,637 LA SALLE RD,2014/02/04 00:00:00.000,Nuisance,Invalid Nuisance,2014/02/05 00:00:00.000,Y,637 LA SALLE RD,Block Level,LA SALLE RD,,-84.481937296716723,38.077956972853038
19530528W,2014,528 VAN BUREN DR,2014/02/04 00:00:00.000,Nuisance,Invalid Nuisance,2014/02/05 00:00:00.000,Y,528 VAN BUREN DR,Block Level,VAN BUREN DR,,-84.481762364509464,38.08086029631874
33680006W,2014,6 QUEEN AVE,2014/02/14 00:00:00.000,Nuisance,Invalid Nuisance,2014/02/18 00:00:00.000,Y,6 QUEEN AVE,Block Level,QUEEN AVE,,-84.499303447724117,38.070749860531585
09053750W,2014,3750 HEARTWOOD RD,2014/02/20 00:00:00.000,Nuisance,Invalid Nuisance,2014/02/21 00:00:00.000,Y,3750 HEARTWOOD RD,Block Level,HEARTWOOD RD,,-84.491107925706658,37.967790608513539
15720205W3,2014,205 RANGE CT,2014/03/18 00:00:00.000,Nuisance,Invalid Nuisance,2014/04/03 00:00:00.000,Y,205 RANGE CT,Block Level,RANGE CT,,-84.438206001186387,38.059509323099753
12271202W,2014,1202 W MAIN ST,2014/04/01 00:00:00.000,Nuisance,Invalid Nuisance,2014/04/03 00:00:00.000,Y,1202 W MAIN ST,Block Level,W MAIN ST,,-84.519350437572541,38.06283308192949
01781630W,2014,1630 BEULAH PARK,2014/04/02 00:00:00.000,Nuisance,Invalid Nuisance,2014/04/04 00:00:00.000,Y,1630 BEULAH PARK,Block Level,BEULAH PARK,,-84.471325419886909,37.974848171379328
19064047W,2014,4047 TORONTO RD,2014/04/09 00:00:00.000,Nuisance,Invalid Nuisance,2014/04/10 00:00:00.000,Y,4047 TORONTO RD,Block Level,TORONTO RD,,-84.525680522946359,37.971455632061449
10071416W,2014,1416 JANNELLE CT,2014/04/18 00:00:00.000,Nuisance,Invalid Nuisance,2014/04/21 00:00:00.000,Y,1416 JANNELLE CT,Block Level,JANNELLE CT,,-84.482698267975792,37.97468258746288
19863437W,2014,3437 WALLINGFORD DR,2014/04/23 00:00:00.000,Nuisance,Invalid Nuisance,2014/04/23 00:00:00.000,Y,3437 WALLINGFORD DR,Block Level,WALLINGFORD DR,,-84.546027637447352,37.990990598835864
02190801W,2014,801 BOSTON RD,2014/05/01 00:00:00.000,Nuisance,Invalid Nuisance,2014/05/02 00:00:00.000,Y,801 BOSTON RD,Block Level,BOSTON RD,,-84.539828687946994,37.988319204842057
16830509W,2014,509 E SECOND ST,2014/05/01 00:00:00.000,Nuisance,Invalid Nuisance,2014/05/02 00:00:00.000,Y,509 E SECOND ST,Block Level,E SECOND ST,,-84.487134357840461,38.042814453799728
16830517W6,2014,517 E SECOND ST,2014/05/06 00:00:00.000,Nuisance,Invalid Nuisance,2014/05/07 00:00:00.000,Y,517 E SECOND ST,Block Level,E SECOND ST,,-84.487134357840461,38.042814453799728
21140609W5,2014,609 WOODWARD LN,2014/05/14 00:00:00.000,Nuisance,Invalid Nuisance,2014/05/15 00:00:00.000,Y,609 WOODWARD LN,Block Level,WOODWARD LN,,-84.441462944284524,38.022218192767951
12050196W,2014,196 W LOUDON AVE,2014/05/14 00:00:00.000,Nuisance,Invalid Nuisance,2014/05/16 00:00:00.000,Y,196 W LOUDON AVE,Block Level,W LOUDON AVE,,-84.484750842509115,38.060422237245959
35132562W,2014,2562 DANIELLE LN,2014/05/23 00:00:00.000,Nuisance,Invalid Nuisance,2014/05/28 00:00:00.000,Y,2562 DANIELLE LN,Block Level,DANIELLE LN,,-84.448594018268778,38.030059174171448
41832240W,2014,2240 POLK LN,2014/05/28 00:00:00.000,Nuisance,Invalid Nuisance,2014/05/28 00:00:00.000,Y,2240 POLK LN,Block Level,POLK LN,,-84.513561953264613,38.083261447770589
41832245W,2014,2245 POLK LN,2014/05/28 00:00:00.000,Nuisance,Invalid Nuisance,2014/05/28 00:00:00.000,Y,2245 POLK LN,Block Level,POLK LN,,-84.513561953264613,38.083261447770589
41832244W,2014,2244 POLK LN,2014/05/28 00:00:00.000,Nuisance,Invalid Nuisance,2014/05/28 00:00:00.000,Y,2244 POLK LN,Block Level,POLK LN,,-84.513561953264613,38.083261447770589
12140987W,2014,987 LYNN RD,2014/05/29 00:00:00.000,Nuisance,Invalid Nuisance,2014/06/02 00:00:00.000,Y,987 LYNN RD,Block Level,LYNN RD,,-84.538410810339826,38.03263822755963
03910101W2,2014,101 CHESTNUT ST,2014/05/30 00:00:00.000,Nuisance,Invalid Nuisance,2014/06/02 00:00:00.000,Y,101 CHESTNUT ST,Block Level,CHESTNUT ST,,-84.486575775513444,38.045777824586409
