PermitNo,Address,SubmitDate,IssueDate,StartDate,CompleteDate,Name,PermitType,TypeOfWork,LaneBlockage,CleanAddress,MatchAddress,MatchType,parcelId,lat,lng
 28503,630 BALLARD ST,2014/10/10 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/24 00:00:00.000000000,2014/11/28 00:00:00.000000000,Kentucky Utilities,Installation,New Construction,Yes,630 BALLARD ST,630 BALLARD ST,Exact Parcel,10805351,-84.50263751,38.05334929
 28504,2408 WANDA WAY,2014/10/13 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/10 00:00:00.000000000,2014/10/31 00:00:00.000000000,Kentucky American Water,Installation,Maintenance,No,2408 WANDA WAY,2408 WANDA WAY,Exact Parcel,10662500,-84.4494299,38.08760767
 28491,223 GOLD RUSH RD,2014/10/13 00:00:00.000000000,2014/10/17 00:00:00.000000000,2014/10/10 00:00:00.000000000,2014/10/31 00:00:00.000000000,Kentucky American Water,Street Cut,Maintenance,Yes,223 GOLD RUSH RD,223 GOLD RUSH RD,Exact Parcel,10469062,-84.52778166,38.0010714
 28492,713-801 SUNSET DR,2014/10/13 00:00:00.000000000,2014/10/17 00:00:00.000000000,2014/10/20 00:00:00.000000000,2014/12/01 00:00:00.000000000,LFUCG-San Sewers (Water Quality),Street Cut,Repair,Yes,713 SUNSET DR,713 SUNSET DR,Exact Parcel,14768200,-84.49468479,38.02913177
 28493,604-632 KASTLE RD,2014/10/13 00:00:00.000000000,2014/10/17 00:00:00.000000000,2014/10/20 00:00:00.000000000,2014/12/01 00:00:00.000000000,LFUCG-San Sewers (Water Quality),Street Cut,Repair,Yes,604 KASTLE RD,604 KASTLE RD,Exact Parcel,12456200,-84.49330647,38.0282676
 28505,809 OAK HILL DR,2014/10/14 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/13 00:00:00.000000000,2014/11/03 00:00:00.000000000,Columbia Gas,Installation,Repair,No,809 OAK HILL DR,809 OAK HILL DR,Exact Parcel,14467300,-84.47415977,38.05203967
 28507,915 WHITNEY AVE,2014/10/14 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/10 00:00:00.000000000,2014/10/31 00:00:00.000000000,Columbia Gas,Installation,Repair,No,915 WHITNEY AVE,915 WHITNEY AVE,Exact Parcel,15209100,-84.5058054,38.06247698
 28508,266 JEFFERSON ST,2014/10/14 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/13 00:00:00.000000000,2014/11/03 00:00:00.000000000,Columbia Gas,Street Cut,Repair,Yes,266 JEFFERSON ST,266 JEFFERSON ST,Exact Parcel,17220200,-84.49865302,38.05463292
 28509,437 SMITH ST,2014/10/14 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/13 00:00:00.000000000,2014/11/03 00:00:00.000000000,Columbia Gas,Street Cut,Maintenance,Yes,437 SMITH ST,437 SMITH ST,Exact Parcel,14602700,-84.4950599,38.05672847
 28531,321 CULPEPPER RD,2014/10/14 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/10/13 00:00:00.000000000,2014/11/03 00:00:00.000000000,LFUCG-San Sewers (Water Quality),Annual General Permit,Maintenance,No,321 CULPEPPER RD,321 CULPEPPER RD,Exact Parcel,10989800,-84.47917126,38.02186459
 28510,517 W MAIN ST,2014/10/15 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/11/03 00:00:00.000000000,2014/12/12 00:00:00.000000000,Columbia Gas,Street Cut,New Construction,Yes,517 W MAIN ST,517 W MAIN ST,Exact Parcel,CONDO,-84.50099165,38.05033458
 28512,567 N UPPER ST,2014/10/15 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/14 00:00:00.000000000,2014/11/04 00:00:00.000000000,Kentucky American Water,Installation,Maintenance,No,567 N UPPER ST,567 N UPPER ST,Exact Parcel,14104200,-84.48766051,38.05459361
 28514,1200 AUTUMN RIDGE DR,2014/10/15 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/28 00:00:00.000000000,2014/11/18 00:00:00.000000000,Columbia Gas,Annual General Permit,New Construction,No,1200 AUTUMN RIDGE DR,1200 AUTUMN RIDGE DR,Exact Parcel,38252710,-84.40784299,38.00694117
 28515,1112 KAVENAUGH LN,2014/10/15 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/28 00:00:00.000000000,2014/11/18 00:00:00.000000000,Columbia Gas,Annual General Permit,New Construction,No,1112 KAVENAUGH LN,1112 KAVENAUGH LN,Exact Parcel,38252650,-84.40810714,38.00612673
 28516,1201 PLYMOUTH ROCK CT,2014/10/15 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/28 00:00:00.000000000,2014/11/18 00:00:00.000000000,Columbia Gas,Annual General Permit,New Construction,No,1201 PLYMOUTH ROCK CT,1201 PLYMOUTH ROCK CT,Exact Parcel,38003520,-84.56202522,38.04552404
 28517,2030 HARRODSBURG RD,2014/10/15 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/11/11 00:00:00.000000000,2014/12/01 00:00:00.000000000,Columbia Gas,Street Cut,New Construction,Yes,2030 HARRODSBURG RD,2030 HARRODSBURG RD,Exact Parcel,38257220,-84.53615844,38.02535067
 28520,493 SEVERN WAY,2014/10/15 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/28 00:00:00.000000000,2014/11/18 00:00:00.000000000,Columbia Gas,Installation,New Construction,No,493 SEVERN WAY,493 SEVERN WAY,Exact Parcel,14041200,-84.52925934,38.006006
 28521,1847 LAKEWOOD DR,2014/10/16 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/29 00:00:00.000000000,2014/11/19 00:00:00.000000000,Columbia Gas,Street Cut,New Construction,Yes,1847 LAKEWOOD DR,1847 LAKEWOOD DR,Exact Parcel,23203300,-84.48286585,38.00697294
 28523,370 AYLESFORD PL,2014/10/16 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/29 00:00:00.000000000,2014/11/19 00:00:00.000000000,Columbia Gas,Street Cut,New Construction,Yes,370 AYLESFORD PL,370 AYLESFORD PL,Exact Parcel,13288476,-84.49758029,38.03637696
 28417,1127 COMMERCIAL DR,2014/10/16 00:00:00.000000000,2014/10/17 00:00:00.000000000,2014/10/17 00:00:00.000000000,2014/11/14 00:00:00.000000000,Contractor,Street Cut,New Construction,Yes,1127 COMMERCIAL DR,1127 COMMERCIAL DR,Exact Parcel,13544550,-84.45883125,38.04692463
 28532,513 FOLKSTONE DR,2014/10/16 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/10/15 00:00:00.000000000,2014/11/05 00:00:00.000000000,Columbia Gas,Annual General Permit,Repair,No,513 FOLKSTONE DR,513 FOLKSTONE DR,Exact Parcel,11640000,-84.46053856,38.00108308
 28525,646 BELLAIRE AVE,2014/10/16 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/15 00:00:00.000000000,2014/10/20 00:00:00.000000000,Columbia Gas,Annual General Permit,Repair,No,646 BELLAIRE AVE,646 BELLAIRE AVE,Exact Parcel,15338100,-84.49003069,38.06021796
 28533,664 CROMWELL WAY,2014/10/16 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/10/15 00:00:00.000000000,2014/11/05 00:00:00.000000000,Columbia Gas,Annual General Permit,Repair,No,664 CROMWELL WAY,664 CROMWELL WAY,Exact Parcel,20529150,-84.55961051,37.99070039
 28526,184 EASTERN AVE,2014/10/16 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/15 00:00:00.000000000,2014/11/05 00:00:00.000000000,Columbia Gas,Installation,Repair,No,184 EASTERN AVE,184 EASTERN AVE,Exact Parcel,10036070,-84.48850744,38.04339604
 28527,440 SMITH ST,2014/10/16 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/15 00:00:00.000000000,2014/11/05 00:00:00.000000000,Columbia Gas,Street Cut,Maintenance,Yes,440 SMITH ST,440 SMITH ST,Exact Parcel,17205200,-84.49461378,38.05646277
 28528,441 SMITH ST,2014/10/16 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/15 00:00:00.000000000,2014/11/05 00:00:00.000000000,Columbia Gas,Street Cut,Maintenance,Yes,441 SMITH ST,441 SMITH ST,Exact Parcel,16530400,-84.49499905,38.0567725
 28529,1416 HIGHLAWN AVE,2014/10/17 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/16 00:00:00.000000000,2014/11/06 00:00:00.000000000,Kentucky American Water,Street Cut,Maintenance,Yes,1416 HIGHLAWN AVE,1416 HIGHLAWN AVE,Exact Parcel,40982554,-84.46991243,38.06059153
 28530,222 BOLIVAR ST,2014/10/17 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/15 00:00:00.000000000,2014/11/05 00:00:00.000000000,Columbia Gas,Street Cut,Repair,Yes,222 BOLIVAR ST,222 BOLIVAR ST,Exact Parcel,38155070,-84.50576618,38.04212385
 28551,5205 TYKES PASS,2014/10/20 00:00:00.000000000,2014/10/24 00:00:00.000000000,2014/11/13 00:00:00.000000000,2014/12/04 00:00:00.000000000,Columbia Gas,Installation,New Construction,No,5205 TYKES PASS,5205 TYKES PASS,Exact Parcel,38253030,-84.48378529,37.9425822
 28534,3825 KAREN CT,2014/10/20 00:00:00.000000000,2014/10/23 00:00:00.000000000,2004/10/31 00:00:00.000000000,2014/11/21 00:00:00.000000000,Columbia Gas,Annual General Permit,New Construction,No,3825 KAREN CT,3825 KAREN CT,Exact Parcel,27240230,-84.63697137,38.04173632
 28535,2605 OAKMONT CT,2014/10/20 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/12/08 00:00:00.000000000,2014/12/29 00:00:00.000000000,Columbia Gas,Street Cut,New Construction,No,2605 OAKMONT CT,2605 OAKMONT CT,Exact Parcel,25352658,-84.53038865,38.00705596
 28536,248 SOMERSLY PL,2014/10/20 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/10/30 00:00:00.000000000,2014/11/20 00:00:00.000000000,Columbia Gas,Annual General Permit,Repair,No,248 SOMERSLY PL,248 SOMERSLY PL,Exact Parcel,38173680,-84.43402806,37.98419277
 28537,3454 SNAFFLE RD,2014/10/20 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/11/03 00:00:00.000000000,2014/11/24 00:00:00.000000000,Columbia Gas,Annual General Permit,Repair,No,3454 SNAFFLE RD,3454 SNAFFLE RD,Exact Parcel,20001740,-84.56875685,38.01026942
 28538,301 SHORESIDE DR,2014/10/20 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/10/31 00:00:00.000000000,2014/11/21 00:00:00.000000000,Columbia Gas,Installation,Repair,No,301 SHORESIDE DR,301 SHORESIDE DR,Exact Parcel,19979740,-84.44082716,37.98888386
 28552,956 STONEWALL RD,2014/10/20 00:00:00.000000000,2014/10/24 00:00:00.000000000,2014/11/03 00:00:00.000000000,2014/11/24 00:00:00.000000000,Columbia Gas,Installation,Repair,No,956 STONEWALL RD,956 STONEWALL RD,Exact Parcel,22602000,-84.54584852,38.03434168
 28554,1103 WAYLAND CT,2014/10/20 00:00:00.000000000,2014/10/24 00:00:00.000000000,2014/10/31 00:00:00.000000000,2014/11/21 00:00:00.000000000,Columbia Gas,Installation,Repair,No,1103 WAYLAND CT,1103 WAYLAND CT,Exact Parcel,24252000,-84.51881577,38.05828654
 28539,2012 HARRODSBURG RD,2014/10/20 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/10/10 00:00:00.000000000,2014/11/10 00:00:00.000000000,Windstream Communications,Annual General Permit,New Construction,No,2012 HARRODSBURG RD,2012 HARRODSBURG RD,Exact Parcel,38253970,-84.53560256,38.02560935
 28556,1179 REDWOOD CIR,2014/10/20 00:00:00.000000000,2014/10/24 00:00:00.000000000,2014/10/17 00:00:00.000000000,2014/10/23 00:00:00.000000000,Columbia Gas,Annual General Permit,Repair,No,1179 REDWOOD CIR,1179 REDWOOD CIR,Exact Parcel,16629850,-84.50792894,38.08200814
 28557,312 JEFFERSON ST,2014/10/20 00:00:00.000000000,2014/10/24 00:00:00.000000000,2014/10/15 00:00:00.000000000,2014/11/05 00:00:00.000000000,Columbia Gas,Street Cut,Maintenance,Yes,312 JEFFERSON ST,312 JEFFERSON ST,Exact Parcel,15289800,-84.4980352,38.05513838
 28540,115 BARBERRY LN,2014/10/20 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/10/16 00:00:00.000000000,2014/11/06 00:00:00.000000000,Columbia Gas,Installation,Repair,No,115 BARBERRY LN,115 BARBERRY LN,Exact Parcel,24694900,-84.51444874,38.02263626
 28541,1249 KASTLE RD,2014/10/20 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/10/17 00:00:00.000000000,2014/11/07 00:00:00.000000000,Columbia Gas,Installation,Repair,No,1249 KASTLE RD,1249 KASTLE RD,Exact Parcel,12500500,-84.49846639,38.0225163
 28513,803 S BROADWAY,2014/10/21 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/27 00:00:00.000000000,2014/12/23 00:00:00.000000000,Contractor,Street Cut,New Construction,Yes,803 S BROADWAY,803 S BROADWAY,Exact Parcel,16179050,-84.51270498,38.04146529
 28559,306 STRATHMORE RD,2014/10/21 00:00:00.000000000,2014/10/24 00:00:00.000000000,2014/10/20 00:00:00.000000000,2014/10/23 00:00:00.000000000,Columbia Gas,Installation,Repair,No,306 STRATHMORE RD,306 STRATHMORE RD,Exact Parcel,22576900,-84.45902623,38.06459418
 28560,424 FAYETTE PARK,2014/10/21 00:00:00.000000000,2014/10/24 00:00:00.000000000,2014/10/20 00:00:00.000000000,2014/11/10 00:00:00.000000000,Columbia Gas,Street Cut,Repair,Yes,424 FAYETTE PARK,424 FAYETTE PARK,Exact Parcel,11249000,-84.49185292,38.05602271
 28542,"436, 578 WOODLAND AVE",2014/10/22 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/11/04 00:00:00.000000000,2014/11/25 00:00:00.000000000,Columbia Gas,Street Cut,New Construction,Yes,436 WOODLAND AVE,436 WOODLAND AVE,Exact Parcel,10522100,-84.49715548,38.03335986
 28543,428  WOODLAND AVE,2014/10/22 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/11/04 00:00:00.000000000,2014/11/25 00:00:00.000000000,Columbia Gas,Street Cut,New Construction,Yes,428 WOODLAND AVE,428 WOODLAND AVE,Exact Parcel,10641000,-84.49686817,38.03355985
 28544,2195 RICHMOND RD,2014/10/22 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/11/11 00:00:00.000000000,Kentucky American Water,Street Cut,Maintenance,Yes,2195 RICHMOND RD,2195 RICHMOND RD,Exact Parcel,15250806,-84.46476711,38.01888072
 28545,3245 CARRIAGE LN,2014/10/22 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/11/11 00:00:00.000000000,Kentucky American Water,Annual General Permit,Maintenance,No,3245 CARRIAGE LN,3245 CARRIAGE LN,Exact Parcel,13620783,-84.46742362,37.98707531
 28546,2052 ST MICHAEL DR,2014/10/22 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/10/17 00:00:00.000000000,2014/10/23 00:00:00.000000000,Columbia Gas,Annual General Permit,Repair,No,2052 ST MICHAEL DR,2052 ST MICHAEL DR,Exact Parcel,12972200,-84.45801356,38.02508295
 28547,1188 AUTUMN RIDGE DR,2014/10/22 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/11/04 00:00:00.000000000,2014/11/25 00:00:00.000000000,Columbia Gas,Annual General Permit,New Construction,No,1188 AUTUMN RIDGE DR,1188 AUTUMN RIDGE DR,Exact Parcel,38252680,-84.40749139,38.00663738
 28548,2732 MARTINIQUE LN,2014/10/23 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/10/23 00:00:00.000000000,Columbia Gas,Annual General Permit,Repair,No,2732 MARTINIQUE LN,2732 MARTINIQUE LN,Exact Parcel,23633800,-84.37935539,38.03203652
 28549,233 SWIGERT AVE,2014/10/23 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/10/21 00:00:00.000000000,2014/11/11 00:00:00.000000000,Columbia Gas,Street Cut,Repair,Yes,233 SWIGERT AVE,233 SWIGERT AVE,Exact Parcel,21253735,-84.44436975,38.09080973
 28550,"239, 241 DEVONIA AVE",2014/10/23 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/10/22 00:00:00.000000000,2014/11/12 00:00:00.000000000,Columbia Gas,Installation,Maintenance,No,239 DEVONIA AVE,239 DEVONIA AVE,Exact Parcel,16860050,-84.47377228,38.05800809
 28562,1 QUALITY ST,2014/10/24 00:00:00.000000000,2014/10/24 00:00:00.000000000,2014/10/26 00:00:00.000000000,2014/11/30 00:00:00.000000000,Kentucky Utilities,Installation,New Construction,Yes,1 QUALITY ST,1 QUALITY ST,Exact Parcel,15024775,-84.49461377,38.04292981
 28565,119 N HANOVER AVE,2014/10/24 00:00:00.000000000,2014/10/27 00:00:00.000000000,2014/10/24 00:00:00.000000000,2014/11/14 00:00:00.000000000,LFUCG-San Sewers (Water Quality),Street Cut,Maintenance,Yes,119 N HANOVER AVE,119 N HANOVER AVE,Exact Parcel,10000340,-84.48273583,38.03497177
 28566,209 ST ANN DR,2014/10/24 00:00:00.000000000,2014/10/27 00:00:00.000000000,2014/10/29 00:00:00.000000000,2014/11/19 00:00:00.000000000,LFUCG-San Sewers (Water Quality),Street Cut,Add or Change Equipment,Yes,209 ST ANN DR,209 ST ANN DR,Exact Parcel,15027600,-84.45949652,38.02216657
 28570,406 CHESTNUT ST,2014/10/27 00:00:00.000000000,2014/10/28 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/11/13 00:00:00.000000000,Columbia Gas,Street Cut,Repair,Yes,406 CHESTNUT ST,406 CHESTNUT ST,Exact Parcel,13371950,-84.4851045,38.04648205
 28571,408 CHESTNUT ST,2014/10/27 00:00:00.000000000,2014/10/28 00:00:00.000000000,2014/10/23 00:00:00.000000000,2014/11/13 00:00:00.000000000,Columbia Gas,Street Cut,Repair,Yes,408 CHESTNUT ST,408 CHESTNUT ST,Exact Parcel,17224850,-84.48503572,38.04652683
 28573,325 ROOSEVELT BLVD,2014/10/28 00:00:00.000000000,2014/10/28 00:00:00.000000000,2014/10/27 00:00:00.000000000,2014/11/17 00:00:00.000000000,Kentucky American Water,Street Cut,Maintenance,Yes,325 ROOSEVELT BLVD,325 ROOSEVELT BLVD,Exact Parcel,14686900,-84.50411385,38.06810502
 28569,641 COOPER DR,2014/10/28 00:00:00.000000000,2014/10/28 00:00:00.000000000,2014/10/29 00:00:00.000000000,2014/10/31 00:00:00.000000000,Contractor,Installation,Maintenance,No,641 COOPER DR,641 COOPER DR,Exact Parcel,13522550,-84.49787298,38.02450664
 28574,2723 MARTINIQUE LN,2014/10/28 00:00:00.000000000,2014/10/30 00:00:00.000000000,2014/10/24 00:00:00.000000000,2014/11/14 00:00:00.000000000,Columbia Gas,Annual General Permit,Repair,No,2723 MARTINIQUE LN,2723 MARTINIQUE LN,Exact Parcel,27043000,-84.37964501,38.03340452
 28575,255 COCHRAN RD,2014/10/28 00:00:00.000000000,2014/10/30 00:00:00.000000000,2014/10/24 00:00:00.000000000,2014/11/14 00:00:00.000000000,Columbia Gas,Street Cut,Repair,Yes,255 COCHRAN RD,255 COCHRAN RD,Exact Parcel,11609300,-84.48751045,38.02586154
 28576,1073 CHINOE RD,2014/10/28 00:00:00.000000000,2014/10/30 00:00:00.000000000,2014/10/24 00:00:00.000000000,2014/11/14 00:00:00.000000000,Columbia Gas,Installation,Repair,No,1073 CHINOE RD,1073 CHINOE RD,Exact Parcel,24716464,-84.48172845,37.99678388
 28578,244 E LOUDON AVE,2014/10/28 00:00:00.000000000,2014/10/30 00:00:00.000000000,2014/11/17 00:00:00.000000000,2014/12/08 00:00:00.000000000,Columbia Gas,Street Cut,New Construction,No,244 E LOUDON AVE,244 E LOUDON AVE,Exact Parcel,16522600,-84.47803254,38.0536587
 28579,451 CHAIR AVE,2014/10/28 00:00:00.000000000,2014/10/30 00:00:00.000000000,2014/11/10 00:00:00.000000000,2014/12/01 00:00:00.000000000,Columbia Gas,Street Cut,New Construction,Yes,451 CHAIR AVE,451 CHAIR AVE,Exact Parcel,15001600,-84.50911855,38.04472208
 28580,3158 MAPLELEAF DR,2014/10/28 00:00:00.000000000,2014/10/30 00:00:00.000000000,2014/11/10 00:00:00.000000000,2014/12/01 00:00:00.000000000,Columbia Gas,Installation,New Construction,No,3158 MAPLELEAF DR,3158 MAPLELEAF DR,Exact Parcel,38253710,-84.42531483,38.00589603
 28581,284 SOMERSLY PL,2014/10/28 00:00:00.000000000,2014/10/30 00:00:00.000000000,2014/11/10 00:00:00.000000000,2014/12/01 00:00:00.000000000,Columbia Gas,Annual General Permit,New Construction,No,284 SOMERSLY PL,284 SOMERSLY PL,Exact Parcel,38174150,-84.4329938,37.9857878
 28582,3305 BEAUMONT CENTRE CIR,2014/10/28 00:00:00.000000000,2014/10/30 00:00:00.000000000,2014/11/10 00:00:00.000000000,2014/12/01 00:00:00.000000000,Columbia Gas,Installation,New Construction,No,3305 BEAUMONT CENTRE CIR,3305 BEAUMONT CENTRE CIR,Exact Parcel,38194440,-84.55996808,38.01529106
 28584,500 ARCADIA PARK,2014/10/28 00:00:00.000000000,2014/10/30 00:00:00.000000000,2014/11/07 00:00:00.000000000,2014/11/28 00:00:00.000000000,Kentucky American Water,Street Cut,Maintenance,Yes,500 ARCADIA PARK,500 ARCADIA PARK,Exact Parcel,21816400,-84.51919006,38.02207294
 28586,1505 ATLANTA CT,2014/10/28 00:00:00.000000000,2014/10/30 00:00:00.000000000,2014/11/07 00:00:00.000000000,2014/11/28 00:00:00.000000000,Kentucky American Water,Annual General Permit,Maintenance,No,1505 ATLANTA CT,1505 ATLANTA CT,Exact Parcel,16225650,-84.44061569,38.05329281
 28587,431 E SIXTH ST,2014/10/28 00:00:00.000000000,2014/10/30 00:00:00.000000000,2014/11/07 00:00:00.000000000,2014/11/28 00:00:00.000000000,Kentucky American Water,Street Cut,Maintenance,Yes,431 E SIXTH ST,431 E SIXTH ST,Exact Parcel,14795900,-84.48030276,38.0488501
 28588,604 CENTENNIAL LN,2014/10/29 00:00:00.000000000,2014/10/30 00:00:00.000000000,2014/10/28 00:00:00.000000000,2014/11/18 00:00:00.000000000,Kentucky American Water,Installation,Maintenance,No,604 CENTENNIAL LN,604 CENTENNIAL LN,Exact Parcel,13739145,-84.48987861,38.01154673
 28589,606 S BROADWAY,2014/10/29 00:00:00.000000000,2014/10/31 00:00:00.000000000,2014/11/03 00:00:00.000000000,2014/12/31 00:00:00.000000000,Kentucky Utilities,Installation,Add or Change Equipment,No,606 S BROADWAY,606 S BROADWAY,Exact Parcel,11112931,-84.5073607,38.04329811
 28590,284 MULBERRY CT,2014/10/29 00:00:00.000000000,2014/10/31 00:00:00.000000000,2014/10/28 00:00:00.000000000,2014/11/18 00:00:00.000000000,Columbia Gas,Annual General Permit,Repair,No,284 MULBERRY CT,284 MULBERRY CT,Exact Parcel,12510950,-84.45195273,38.01610298
 28591,1132 SPARKS RD,2014/10/29 00:00:00.000000000,2014/10/31 00:00:00.000000000,2014/10/28 00:00:00.000000000,2014/11/18 00:00:00.000000000,Columbia Gas,Installation,Repair,No,1132 SPARKS RD,1132 SPARKS RD,Exact Parcel,44242000,-84.46690429,38.03685273
 28592,1835 BATTERY ST,2014/10/29 00:00:00.000000000,2014/10/31 00:00:00.000000000,2014/11/24 00:00:00.000000000,2014/12/15 00:00:00.000000000,Columbia Gas,Installation,New Construction,No,1835 BATTERY ST,1835 BATTERY ST,Exact Parcel,38253340,-84.44323703,38.03722237
 28593,1616 AUBURN DR,2014/10/30 00:00:00.000000000,2014/10/31 00:00:00.000000000,2014/10/29 00:00:00.000000000,2014/11/19 00:00:00.000000000,Columbia Gas,Installation,Repair,No,1616 AUBURN DR,1616 AUBURN DR,Exact Parcel,14661600,-84.43976878,38.05079825
